p0,p1,p2,p3
12,10,0,4
17,16,6,4
17,16,11,5
17,16,11,4
17,16,11,3
17,16,11,2
17,16,11,1
17,16,11,0
18,18,0,1
18,18,0,0
17,16,7,1
13,16,6,1
13,16,6,2
13,16,6,3
13,16,6,4
13,16,6,5
17,16,7,5
17,16,7,4
17,16,7,3
17,16,7,2
13,16,6,0
12,10,2,2
12,10,2,3
12,10,2,4
12,10,2,5
17,16,1,5
17,16,1,4
17,16,1,3
17,16,1,2
12,10,0,5
17,16,1,0
17,16,0,5
17,16,0,4
17,16,0,3
17,16,0,2
17,16,0,1
17,16,0,0
12,10,6,0
12,10,6,1
17,16,1,1
13,16,11,0
17,16,2,5
12,10,1,0
12,10,1,1
12,10,1,2
12,10,1,3
12,10,1,4
12,10,1,5
17,16,2,4
12,10,2,1
17,16,2,2
17,16,2,1
17,16,2,0
13,16,11,1
13,16,11,2
13,16,11,3
13,16,11,4
13,16,11,5
12,10,2,0
17,16,2,3
13,10,1,5
13,10,1,4
13,10,1,3
13,10,1,2
13,10,1,1
13,10,1,0
13,10,0,5
13,10,0,4
18,18,0,2
13,10,0,2
13,10,0,1
13,10,0,0
18,18,7,5
18,18,7,4
18,18,7,3
18,18,7,2
18,18,7,1
18,18,7,0
13,10,0,3
17,18,0,1
17,18,0,0
13,10,6,5
13,10,6,4
13,10,6,3
13,10,6,2
13,10,6,1
13,10,6,0
18,18,11,5
18,18,11,0
18,18,11,3
13,10,2,5
13,10,2,4
13,10,2,3
13,10,2,2
13,10,2,1
13,10,2,0
18,18,11,2
18,18,11,1
18,18,11,4
18,18,2,2
18,18,2,1
18,18,2,0
13,16,2,0
13,16,2,1
13,16,2,2
13,16,2,3
13,16,2,4
13,16,0,0
18,18,1,5
18,18,1,4
18,18,1,3
18,18,1,2
18,18,1,1
18,18,1,0
18,18,0,5
18,18,0,4
18,18,0,3
13,16,2,5
13,16,0,1
18,18,6,5
18,18,6,4
18,18,6,3
18,18,6,2
18,18,6,1
18,18,6,0
13,16,0,2
13,16,0,3
18,18,2,3
13,16,0,5
13,16,1,0
13,16,1,1
13,16,1,2
13,16,1,3
13,16,1,4
13,16,1,5
18,18,2,5
18,18,2,4
13,16,0,4
18,13,0,4
12,16,0,5
18,10,0,2
12,18,0,1
12,16,0,4
12,16,0,3
12,16,0,2
12,16,0,1
12,16,0,0
18,13,0,5
11,13,7,1
17,5,2,5
17,5,2,4
17,5,2,3
17,5,2,2
17,5,2,1
17,5,2,0
17,10,2,0
11,13,2,5
17,5,1,5
17,5,1,4
17,5,1,3
12,18,0,0
11,16,2,1
11,16,2,2
11,16,2,3
17,10,2,5
17,10,2,4
11,16,2,4
11,16,2,5
17,10,2,3
17,10,2,2
12,16,1,5
18,13,0,3
12,16,1,3
12,16,1,2
12,16,1,1
12,16,1,0
17,10,2,1
12,18,0,4
12,18,0,3
12,18,0,2
18,13,0,0
18,13,0,1
18,13,0,2
12,16,1,4
11,16,6,4
18,13,2,0
18,13,2,1
18,13,2,2
18,13,2,3
18,13,2,4
18,13,2,5
11,16,6,5
18,10,0,5
17,10,1,5
17,5,1,2
17,10,1,3
17,10,1,2
17,10,1,1
17,10,1,0
11,16,7,0
11,16,7,1
11,16,7,2
11,16,7,3
11,16,7,4
11,16,7,5
11,13,7,0
17,10,1,4
17,5,1,1
17,5,1,0
18,13,1,0
18,13,1,1
18,13,1,2
18,13,1,3
18,13,1,5
11,13,2,4
11,13,2,3
11,13,2,2
11,13,2,1
11,16,6,3
18,10,0,3
17,5,0,5
17,5,0,4
17,5,0,3
17,5,0,2
17,5,0,1
17,5,0,0
18,10,0,4
11,16,6,0
11,16,6,1
11,16,6,2
11,13,2,0
11,13,6,3
11,13,6,4
12,16,11,3
12,16,11,4
12,16,11,5
12,18,1,5
17,5,11,0
17,5,11,1
17,5,11,2
12,18,1,4
11,16,2,0
12,16,7,4
12,16,7,3
12,16,7,2
12,16,7,1
12,16,7,0
17,10,7,0
17,10,7,1
17,10,7,2
17,10,7,3
17,10,7,4
11,13,6,5
12,16,7,5
12,18,2,2
12,18,2,1
12,18,2,0
11,13,6,1
11,13,6,0
17,10,6,0
17,10,6,1
17,10,6,2
17,10,6,3
17,10,6,4
17,10,6,5
11,13,6,2
11,16,0,0
11,16,0,1
11,16,0,2
11,16,0,3
11,16,0,4
11,16,0,5
12,16,11,1
12,16,11,2
12,18,2,3
12,18,2,4
12,18,2,5
12,16,11,0
11,16,1,5
17,5,6,5
12,18,0,5
17,5,6,4
17,5,6,3
17,5,6,2
17,5,6,1
17,5,6,0
18,10,0,0
18,10,0,1
17,10,7,5
17,10,11,1
17,10,11,2
17,10,11,3
17,10,11,4
17,10,11,5
12,16,2,5
12,16,2,4
12,16,2,3
12,16,2,2
12,16,2,1
12,16,2,0
17,10,11,0
17,5,7,5
17,5,7,4
17,5,11,3
17,5,11,4
17,5,11,5
17,5,7,3
17,5,7,2
12,16,6,5
12,16,6,4
12,16,6,3
12,16,6,2
11,16,1,4
12,16,6,0
17,5,7,1
17,5,7,0
12,18,1,3
12,18,1,2
12,18,1,1
12,18,1,0
11,16,1,0
11,16,1,1
11,16,1,2
11,16,1,3
12,16,6,1
18,10,2,1
18,10,2,0
18,10,11,0
18,13,1,4
18,10,11,2
18,10,11,3
18,10,11,4
18,10,11,5
11,13,1,0
11,13,1,1
11,13,1,2
12,18,7,5
11,16,11,5
11,16,11,4
11,16,11,3
18,13,7,0
18,13,7,1
18,10,6,3
18,13,7,2
18,13,7,3
18,13,7,4
18,13,7,5
11,16,11,0
11,16,11,2
12,18,7,0
12,18,7,1
11,13,1,4
11,13,1,3
12,18,7,2
12,18,7,3
12,18,7,4
11,16,11,1
11,13,1,5
13,13,2,1
18,10,6,4
18,10,6,5
18,10,6,1
18,10,6,0
11,13,11,5
18,10,7,0
18,10,7,1
18,10,7,2
18,10,7,3
18,10,7,4
18,10,7,5
11,13,11,4
11,13,11,3
11,13,11,2
18,10,2,2
18,10,2,3
18,10,2,4
18,10,2,5
11,13,0,5
11,13,0,4
11,13,0,3
11,13,0,2
11,13,11,1
11,13,0,0
12,18,11,0
12,18,11,1
12,18,11,2
12,18,11,3
12,18,11,4
12,18,11,5
11,13,11,0
11,13,0,1
18,10,1,0
12,18,6,5
12,18,6,4
12,18,6,3
12,18,6,2
12,18,6,1
12,18,6,0
18,13,6,5
18,13,6,4
18,13,6,3
18,13,6,2
18,10,1,1
18,10,11,1
11,13,7,5
17,10,0,0
17,10,0,1
17,10,0,2
17,10,0,3
17,10,0,4
17,10,0,5
11,13,7,4
11,13,7,3
11,13,7,2
18,13,6,1
18,13,6,0
18,10,1,5
18,10,1,2
18,10,1,3
18,10,1,4
