p0,p1,p2,p3
19,11,5,16
5,0,0,0
5,0,0,1
5,0,0,2
5,0,0,3
5,0,0,4
5,0,0,5
5,0,0,6
5,0,0,7
5,0,0,8
5,0,0,9
5,0,0,10
5,0,0,14
5,0,0,15
5,0,0,16
5,0,1,0
19,11,3,2
19,11,3,3
19,11,3,4
19,11,3,5
19,11,3,6
19,11,3,7
19,11,3,8
19,11,3,9
19,11,2,8
19,11,2,9
19,11,2,10
19,11,2,14
19,11,2,15
19,11,2,16
19,11,3,0
19,11,3,1
19,11,2,0
19,11,2,1
19,11,2,2
19,11,2,3
19,11,2,4
19,11,2,5
19,11,2,6
19,11,2,7
19,11,1,6
19,11,1,7
19,11,1,8
19,11,1,9
19,11,1,10
19,11,1,14
19,11,1,15
19,11,1,16
5,0,5,2
5,0,5,3
5,0,5,4
5,0,5,5
5,0,5,6
5,0,5,7
5,0,5,8
5,0,5,9
5,0,4,8
5,0,4,9
5,0,4,10
5,0,4,14
5,0,4,15
5,0,4,16
5,0,5,0
5,0,5,1
5,0,4,0
5,0,4,1
5,0,4,2
5,0,4,3
5,0,4,4
5,0,4,5
5,0,4,6
5,0,4,7
5,0,3,6
5,0,3,7
5,0,3,8
5,0,3,9
5,0,3,10
5,0,3,14
5,0,3,15
5,0,3,16
5,1,1,6
5,1,1,7
5,1,1,8
5,1,1,9
5,1,1,10
5,1,1,14
5,1,1,15
5,1,1,16
5,1,0,15
5,1,0,16
5,1,1,0
5,1,1,1
5,1,1,2
5,1,1,3
5,1,1,4
5,1,1,5
5,1,0,4
5,1,0,5
5,1,0,6
5,1,0,7
5,1,0,8
5,1,0,9
5,1,0,10
5,1,0,14
5,0,5,10
5,0,5,14
5,0,5,15
5,0,5,16
5,1,0,0
5,1,0,1
5,1,0,2
5,1,0,3
5,1,3,10
5,1,3,14
5,1,3,15
5,1,3,16
5,1,4,0
5,1,4,1
5,1,4,2
5,1,4,3
5,1,3,2
5,1,3,3
5,1,3,4
5,1,3,5
5,1,3,6
5,1,3,7
5,1,3,8
5,1,3,9
5,1,2,8
5,1,2,9
5,1,2,10
5,1,2,14
5,1,2,15
5,1,2,16
5,1,3,0
5,1,3,1
5,1,2,0
5,1,2,1
5,1,2,2
5,1,2,3
5,1,2,4
5,1,2,5
5,1,2,6
5,1,2,7
5,2,0,0
5,2,0,1
5,2,0,2
5,2,0,3
5,2,0,4
5,2,0,5
5,2,0,6
5,2,0,7
5,1,5,6
5,1,5,7
5,1,5,8
5,1,5,9
5,1,5,10
5,1,5,14
5,1,5,15
5,1,5,16
5,1,4,15
5,1,4,16
5,1,5,0
5,1,5,1
5,1,5,2
5,1,5,3
5,1,5,4
5,1,5,5
5,1,4,4
5,1,4,5
5,1,4,6
5,1,4,7
5,1,4,8
5,1,4,9
5,1,4,10
5,1,4,14
5,2,2,4
5,2,2,5
5,2,2,6
5,2,2,7
5,2,2,8
5,2,2,9
5,2,2,10
5,2,2,14
5,2,1,10
5,2,1,14
5,2,1,15
5,2,1,16
5,2,2,0
5,2,2,1
5,2,2,2
5,2,2,3
5,2,1,2
5,2,1,3
5,2,1,4
5,2,1,5
5,2,1,6
5,2,1,7
5,2,1,8
5,2,1,9
5,2,0,8
5,2,0,9
5,2,0,10
5,2,0,14
5,2,0,15
5,2,0,16
5,2,1,0
5,2,1,1
5,2,4,8
5,2,4,9
5,2,4,10
5,2,4,14
5,2,4,15
5,2,4,16
5,2,5,0
5,2,5,1
5,2,4,0
5,2,4,1
5,2,4,2
5,2,4,3
5,2,4,4
5,2,4,5
5,2,4,6
5,2,4,7
5,2,3,6
5,2,3,7
5,2,3,8
5,2,3,9
5,2,3,10
5,2,3,14
5,2,3,15
5,2,3,16
5,2,2,15
5,2,2,16
5,2,3,0
5,2,3,1
5,2,3,2
5,2,3,3
5,2,3,4
5,2,3,5
5,6,0,15
5,6,0,16
5,6,1,0
5,6,1,1
5,6,1,2
5,6,1,3
5,6,1,4
5,6,1,5
5,6,0,4
5,6,0,5
5,6,0,6
5,6,0,7
5,6,0,8
5,6,0,9
5,6,0,10
5,6,0,14
5,2,5,10
5,2,5,14
5,2,5,15
5,2,5,16
5,6,0,0
5,6,0,1
5,6,0,2
5,6,0,3
5,2,5,2
5,2,5,3
5,2,5,4
5,2,5,5
5,2,5,6
5,2,5,7
5,2,5,8
5,2,5,9
5,6,3,2
5,6,3,3
5,6,3,4
5,6,3,5
5,6,3,6
5,6,3,7
5,6,3,8
5,6,3,9
5,6,2,8
5,6,2,9
5,6,2,10
5,6,2,14
5,6,2,15
5,6,2,16
5,6,3,0
5,6,3,1
5,6,2,0
5,6,2,1
5,6,2,2
5,6,2,3
5,6,2,4
5,6,2,5
5,6,2,6
5,6,2,7
5,6,1,6
5,6,1,7
5,6,1,8
5,6,1,9
5,6,1,10
5,6,1,14
5,6,1,15
5,6,1,16
5,6,5,6
5,6,5,7
5,6,5,8
5,6,5,9
5,6,5,10
5,6,5,14
5,6,5,15
5,6,5,16
5,6,4,15
5,6,4,16
5,6,5,0
5,6,5,1
5,6,5,2
5,6,5,3
5,6,5,4
5,6,5,5
5,6,4,4
5,6,4,5
5,6,4,6
5,6,4,7
5,6,4,8
5,6,4,9
5,6,4,10
5,6,4,14
5,6,3,10
5,6,3,14
5,6,3,15
5,6,3,16
5,6,4,0
5,6,4,1
5,6,4,2
5,6,4,3
5,7,1,10
5,7,1,14
5,7,1,15
5,7,1,16
5,7,2,0
5,7,2,1
5,7,2,2
5,7,2,3
5,7,1,2
5,7,1,3
5,7,1,4
5,7,1,5
5,7,1,6
5,7,1,7
5,7,1,8
5,7,1,9
5,7,0,8
5,7,0,9
5,7,0,10
5,7,0,14
5,7,0,15
5,7,0,16
5,7,1,0
5,7,1,1
5,7,0,0
5,7,0,1
5,7,0,2
5,7,0,3
5,7,0,4
5,7,0,5
5,7,0,6
5,7,0,7
5,7,4,0
5,7,4,1
5,7,4,2
5,7,4,3
5,7,4,4
5,7,4,5
5,7,4,6
5,7,4,7
5,7,3,6
5,7,3,7
5,7,3,8
5,7,3,9
5,7,3,10
5,7,3,14
5,7,3,15
5,7,3,16
5,7,2,15
5,7,2,16
5,7,3,0
5,7,3,1
5,7,3,2
5,7,3,3
5,7,3,4
5,7,3,5
5,7,2,4
5,7,2,5
5,7,2,6
5,7,2,7
5,7,2,8
5,7,2,9
5,7,2,10
5,7,2,14
5,11,0,4
5,11,0,5
5,11,0,6
5,11,0,7
5,11,0,8
5,11,0,9
5,11,0,10
5,11,0,14
5,7,5,10
5,7,5,14
5,7,5,15
5,7,5,16
5,11,0,0
5,11,0,1
5,11,0,2
5,11,0,3
5,7,5,2
5,7,5,3
5,7,5,4
5,7,5,5
5,7,5,6
5,7,5,7
5,7,5,8
5,7,5,9
5,7,4,8
5,7,4,9
5,7,4,10
5,7,4,14
5,7,4,15
5,7,4,16
5,7,5,0
5,7,5,1
5,11,2,8
5,11,2,9
5,11,2,10
5,11,2,14
5,11,2,15
5,11,2,16
5,11,3,0
5,11,3,1
5,11,2,0
5,11,2,1
5,11,2,2
5,11,2,3
5,11,2,4
5,11,2,5
5,11,2,6
5,11,2,7
5,11,1,6
5,11,1,7
5,11,1,8
5,11,1,9
5,11,1,10
5,11,1,14
5,11,1,15
5,11,1,16
5,11,0,15
5,11,0,16
5,11,1,0
5,11,1,1
5,11,1,2
5,11,1,3
5,11,1,4
5,11,1,5
5,11,4,15
5,11,4,16
5,11,5,0
5,11,5,1
5,11,5,2
5,11,5,3
5,11,5,4
5,11,5,5
5,11,4,4
5,11,4,5
5,11,4,6
5,11,4,7
5,11,4,8
5,11,4,9
5,11,4,10
5,11,4,14
5,11,3,10
5,11,3,14
5,11,3,15
5,11,3,16
5,11,4,0
5,11,4,1
5,11,4,2
5,11,4,3
5,11,3,2
5,11,3,3
5,11,3,4
5,11,3,5
5,11,3,6
5,11,3,7
5,11,3,8
5,11,3,9
10,0,1,2
10,0,1,3
10,0,1,4
10,0,1,5
10,0,1,6
10,0,1,7
10,0,1,8
10,0,1,9
10,0,0,8
10,0,0,9
10,0,0,10
10,0,0,14
10,0,0,15
10,0,0,16
10,0,1,0
10,0,1,1
10,0,0,0
10,0,0,1
10,0,0,2
10,0,0,3
10,0,0,4
10,0,0,5
10,0,0,6
10,0,0,7
5,11,5,6
5,11,5,7
5,11,5,8
5,11,5,9
5,11,5,10
5,11,5,14
5,11,5,15
5,11,5,16
10,0,3,6
10,0,3,7
10,0,3,8
10,0,3,9
10,0,3,10
10,0,3,14
10,0,3,15
10,0,3,16
10,0,2,15
10,0,2,16
10,0,3,0
10,0,3,1
10,0,3,2
10,0,3,3
10,0,3,4
10,0,3,5
10,0,2,4
10,0,2,5
10,0,2,6
10,0,2,7
10,0,2,8
10,0,2,9
10,0,2,10
10,0,2,14
10,0,1,10
10,0,1,14
10,0,1,15
10,0,1,16
10,0,2,0
10,0,2,1
10,0,2,2
10,0,2,3
10,0,5,10
10,0,5,14
10,0,5,15
