p0,p1,p2,p3
19,11,5,13
19,0,0,0
19,0,0,1
19,0,0,2
19,0,0,3
19,0,0,4
19,0,0,5
19,0,0,6
19,0,0,7
19,0,0,8
19,0,0,9
19,0,0,10
19,0,0,11
19,0,0,12
19,0,0,13
19,0,1,0
19,0,1,1
19,0,1,2
19,0,1,3
19,0,1,4
19,0,1,5
19,0,1,6
19,0,1,7
19,0,1,8
19,11,3,2
19,11,3,3
19,11,3,4
19,11,3,5
19,11,3,6
19,11,3,7
19,11,3,8
19,11,3,9
19,11,2,8
19,11,2,9
19,11,2,10
19,11,2,11
19,11,2,12
19,11,2,13
19,11,3,0
19,11,3,1
19,11,2,0
19,11,2,1
19,11,2,2
19,11,2,3
19,11,2,4
19,11,2,5
19,11,2,6
19,11,2,7
19,11,1,6
19,11,1,7
19,11,1,8
19,11,1,9
19,11,1,10
19,11,1,11
19,11,1,12
19,11,1,13
19,0,5,10
19,0,5,11
19,0,5,12
19,0,5,13
19,1,0,0
19,1,0,1
19,1,0,2
19,1,0,3
19,0,5,2
19,0,5,3
19,0,5,4
19,0,5,5
19,0,5,6
19,0,5,7
19,0,5,8
19,0,5,9
19,0,4,8
19,0,4,9
19,0,4,10
19,0,4,11
19,0,4,12
19,0,4,13
19,0,5,0
19,0,5,1
19,0,4,0
19,0,4,1
19,0,4,2
19,0,4,3
19,0,4,4
19,0,4,5
19,0,4,6
19,0,4,7
19,1,2,0
19,1,2,1
19,1,2,2
19,1,2,3
19,1,2,4
19,1,2,5
19,1,2,6
19,1,2,7
19,1,1,6
19,1,1,7
19,1,1,8
19,1,1,9
19,1,1,10
19,1,1,11
19,1,1,12
19,1,1,13
19,1,0,12
19,1,0,13
19,1,1,0
19,1,1,1
19,1,1,2
19,1,1,3
19,1,1,4
19,1,1,5
19,1,0,4
19,1,0,5
19,1,0,6
19,1,0,7
19,1,0,8
19,1,0,9
19,1,0,10
19,1,0,11
19,1,4,4
19,1,4,5
19,1,4,6
19,1,4,7
19,1,4,8
19,1,4,9
19,1,4,10
19,1,4,11
19,1,3,10
19,1,3,11
19,1,3,12
19,1,3,13
19,1,4,0
19,1,4,1
19,1,4,2
19,1,4,3
19,1,3,2
19,1,3,3
19,1,3,4
19,1,3,5
19,1,3,6
19,1,3,7
19,1,3,8
19,1,3,9
19,1,2,8
19,1,2,9
19,1,2,10
19,1,2,11
19,1,2,12
19,1,2,13
19,1,3,0
19,1,3,1
19,2,0,8
19,2,0,9
19,2,0,10
19,2,0,11
19,2,0,12
19,2,0,13
19,2,1,0
19,2,1,1
19,2,0,0
19,2,0,1
19,2,0,2
19,2,0,3
19,2,0,4
19,2,0,5
19,2,0,6
19,2,0,7
19,1,5,6
19,1,5,7
19,1,5,8
19,1,5,9
19,1,5,10
19,1,5,11
19,1,5,12
19,1,5,13
19,1,4,12
19,1,4,13
19,1,5,0
19,1,5,1
19,1,5,2
19,1,5,3
19,1,5,4
19,1,5,5
19,2,2,12
19,2,2,13
19,2,3,0
19,2,3,1
19,2,3,2
19,2,3,3
19,2,3,4
19,2,3,5
19,2,2,4
19,2,2,5
19,2,2,6
19,2,2,7
19,2,2,8
19,2,2,9
19,2,2,10
19,2,2,11
19,2,1,10
19,2,1,11
19,2,1,12
19,2,1,13
19,2,2,0
19,2,2,1
19,2,2,2
19,2,2,3
19,2,1,2
19,2,1,3
19,2,1,4
19,2,1,5
19,2,1,6
19,2,1,7
19,2,1,8
19,2,1,9
19,2,5,2
19,2,5,3
19,2,5,4
19,2,5,5
19,2,5,6
19,2,5,7
19,2,5,8
19,2,5,9
19,2,4,8
19,2,4,9
19,2,4,10
19,2,4,11
19,2,4,12
19,2,4,13
19,2,5,0
19,2,5,1
19,2,4,0
19,2,4,1
19,2,4,2
19,2,4,3
19,2,4,4
19,2,4,5
19,2,4,6
19,2,4,7
19,2,3,6
19,2,3,7
19,2,3,8
19,2,3,9
19,2,3,10
19,2,3,11
19,2,3,12
19,2,3,13
19,6,1,6
19,6,1,7
19,6,1,8
19,6,1,9
19,6,1,10
19,6,1,11
19,6,1,12
19,6,1,13
19,6,0,12
19,6,0,13
19,6,1,0
19,6,1,1
19,6,1,2
19,6,1,3
19,6,1,4
19,6,1,5
19,6,0,4
19,6,0,5
19,6,0,6
19,6,0,7
19,6,0,8
19,6,0,9
19,6,0,10
19,6,0,11
19,2,5,10
19,2,5,11
19,2,5,12
19,2,5,13
19,6,0,0
19,6,0,1
19,6,0,2
19,6,0,3
19,6,3,10
19,6,3,11
19,6,3,12
19,6,3,13
19,6,4,0
19,6,4,1
19,6,4,2
19,6,4,3
19,6,3,2
19,6,3,3
19,6,3,4
19,6,3,5
19,6,3,6
19,6,3,7
19,6,3,8
19,6,3,9
19,6,2,8
19,6,2,9
19,6,2,10
19,6,2,11
19,6,2,12
19,6,2,13
19,6,3,0
19,6,3,1
19,6,2,0
19,6,2,1
19,6,2,2
19,6,2,3
19,6,2,4
19,6,2,5
19,6,2,6
19,6,2,7
19,7,0,0
19,7,0,1
19,7,0,2
19,7,0,3
19,7,0,4
19,7,0,5
19,7,0,6
19,7,0,7
19,6,5,6
19,6,5,7
19,6,5,8
19,6,5,9
19,6,5,10
19,6,5,11
19,6,5,12
19,6,5,13
19,6,4,12
19,6,4,13
19,6,5,0
19,6,5,1
19,6,5,2
19,6,5,3
19,6,5,4
19,6,5,5
19,6,4,4
19,6,4,5
19,6,4,6
19,6,4,7
19,6,4,8
19,6,4,9
19,6,4,10
19,6,4,11
19,7,2,4
19,7,2,5
19,7,2,6
19,7,2,7
19,7,2,8
19,7,2,9
19,7,2,10
19,7,2,11
19,7,1,10
19,7,1,11
19,7,1,12
19,7,1,13
19,7,2,0
19,7,2,1
19,7,2,2
19,7,2,3
19,7,1,2
19,7,1,3
19,7,1,4
19,7,1,5
19,7,1,6
19,7,1,7
19,7,1,8
19,7,1,9
19,7,0,8
19,7,0,9
19,7,0,10
19,7,0,11
19,7,0,12
19,7,0,13
19,7,1,0
19,7,1,1
19,7,4,8
19,7,4,9
19,7,4,10
19,7,4,11
19,7,4,12
19,7,4,13
19,7,5,0
19,7,5,1
19,7,4,0
19,7,4,1
19,7,4,2
19,7,4,3
19,7,4,4
19,7,4,5
19,7,4,6
19,7,4,7
19,7,3,6
19,7,3,7
19,7,3,8
19,7,3,9
19,7,3,10
19,7,3,11
19,7,3,12
19,7,3,13
19,7,2,12
19,7,2,13
19,7,3,0
19,7,3,1
19,7,3,2
19,7,3,3
19,7,3,4
19,7,3,5
19,11,0,12
19,11,0,13
19,11,1,0
19,11,1,1
19,11,1,2
19,11,1,3
19,11,1,4
19,11,1,5
19,11,0,4
19,11,0,5
19,11,0,6
19,11,0,7
19,11,0,8
19,11,0,9
19,11,0,10
19,11,0,11
19,7,5,10
19,7,5,11
19,7,5,12
19,7,5,13
19,11,0,0
19,11,0,1
19,11,0,2
19,11,0,3
19,7,5,2
19,7,5,3
19,7,5,4
19,7,5,5
19,7,5,6
19,7,5,7
