p0,p1,p2,p3
17,7,1,7
17,7,0,9
12,5,1,2
18,15,1,10
18,15,1,9
18,15,1,8
18,15,1,7
18,15,1,6
18,15,1,5
18,15,1,4
18,15,1,3
18,15,1,2
18,5,0,5
18,15,1,0
18,16,3,0
18,16,3,1
18,16,3,2
18,16,3,3
18,16,3,4
18,16,3,5
18,16,3,6
18,16,3,7
18,16,3,8
18,15,1,1
12,4,3,8
12,4,3,7
12,4,3,6
12,4,3,5
18,16,1,0
18,16,1,1
18,16,1,2
18,16,1,3
18,16,1,4
18,16,1,5
12,5,1,1
18,16,1,7
18,16,1,8
18,16,1,9
18,16,1,10
12,4,3,4
12,4,3,3
12,4,3,2
12,4,3,1
12,4,3,0
12,5,1,0
18,16,1,6
12,4,0,10
12,4,0,9
12,4,0,8
12,4,0,7
12,4,0,6
12,4,0,5
12,4,0,4
12,4,0,3
12,4,0,2
12,4,0,1
18,16,3,9
18,15,0,5
18,15,0,4
18,15,0,3
18,15,0,2
18,15,0,1
18,15,0,0
12,5,1,9
12,5,1,10
18,4,1,0
18,4,1,1
12,4,0,0
18,16,3,10
12,5,1,3
12,5,1,4
12,5,1,5
12,5,1,6
12,5,1,7
12,4,1,10
12,4,1,9
12,4,1,8
12,4,1,7
18,15,0,6
12,4,1,5
12,4,1,4
12,4,1,3
12,4,1,2
12,4,1,1
12,4,1,0
12,5,1,8
18,15,0,10
18,15,0,9
18,15,0,8
18,15,0,7
12,4,1,6
12,15,0,10
18,15,3,4
18,15,3,3
18,15,3,2
18,15,3,1
18,15,3,0
12,5,0,0
12,15,1,0
12,15,1,1
12,15,1,2
12,4,3,9
12,15,1,4
12,15,1,5
12,15,1,6
12,15,1,7
12,15,1,8
12,15,1,9
12,15,1,10
12,5,0,1
12,5,0,2
12,5,0,3
12,15,1,3
18,15,3,10
18,4,0,6
18,4,0,5
18,4,0,4
18,4,0,3
18,4,0,2
18,4,0,1
18,4,0,0
18,15,3,8
18,15,3,7
12,15,0,9
18,15,3,5
12,15,0,0
12,15,0,1
12,15,0,2
12,15,0,3
12,15,0,4
12,15,0,5
12,15,0,6
12,15,0,7
12,15,0,8
18,15,3,6
12,15,3,7
12,15,3,8
12,15,3,9
12,15,3,10
12,5,0,10
18,4,0,7
18,4,0,8
18,4,0,9
18,4,0,10
18,16,0,0
12,5,0,4
18,16,0,2
18,16,0,3
18,16,0,4
18,16,0,5
18,16,0,6
18,16,0,7
18,16,0,8
18,16,0,9
18,16,0,10
12,4,3,10
18,16,0,1
17,2,3,0
17,2,3,1
17,2,3,2
17,2,3,3
17,2,3,4
17,2,3,5
17,2,3,6
17,2,3,7
17,2,3,8
17,2,3,9
12,15,3,6
12,5,0,5
12,5,0,6
12,5,0,7
12,5,0,8
12,5,0,9
12,15,3,0
12,15,3,1
12,15,3,2
12,15,3,3
12,15,3,4
12,15,3,5
17,2,3,10
12,16,3,8
12,16,3,9
12,16,3,10
17,2,0,2
17,2,0,1
17,2,0,0
12,2,3,10
12,2,3,9
12,2,3,8
12,2,3,7
18,4,1,2
12,2,3,5
12,2,3,4
12,2,3,3
12,2,3,2
12,2,3,1
12,2,3,0
12,2,1,10
12,2,1,9
12,2,1,8
12,2,1,7
12,2,3,6
17,2,0,5
17,2,0,4
18,2,0,10
18,2,0,9
18,2,0,8
18,2,0,7
18,2,0,6
18,2,0,5
18,2,0,4
18,2,0,3
12,16,3,7
18,2,0,1
18,2,0,0
17,2,0,3
12,16,3,0
12,16,3,1
12,16,3,2
12,16,3,3
12,16,3,4
12,16,3,5
12,16,3,6
18,2,0,2
17,4,0,6
17,4,0,7
17,4,0,8
17,4,0,9
17,4,0,10
17,4,1,0
17,4,1,1
17,4,1,2
17,4,1,3
17,4,1,4
12,2,1,6
17,4,1,6
17,4,1,7
17,4,1,8
17,4,1,9
17,4,1,10
18,5,0,0
18,5,0,1
18,5,0,2
18,5,0,3
18,5,0,4
17,4,1,5
12,2,1,5
12,2,1,4
12,2,1,3
12,2,1,2
12,2,1,1
12,2,1,0
12,2,0,10
12,2,0,9
12,2,0,8
12,2,0,7
17,4,0,5
12,2,0,5
12,2,0,4
12,2,0,3
12,2,0,2
12,2,0,1
12,2,0,0
17,4,0,0
17,4,0,1
17,4,0,2
17,4,0,3
17,4,0,4
12,2,0,6
12,5,3,10
17,2,1,5
17,2,1,4
17,2,1,3
17,2,1,2
17,2,1,1
12,16,0,0
12,16,0,1
12,16,0,2
12,16,0,3
17,2,0,6
12,16,0,5
12,16,0,6
12,16,0,7
12,16,0,8
12,16,0,9
12,16,0,10
17,2,1,0
12,16,1,0
12,16,1,1
12,16,1,2
12,16,0,4
18,4,1,3
18,4,1,4
18,4,1,5
18,4,1,6
18,4,1,7
18,4,1,8
18,4,1,9
18,4,1,10
17,2,1,10
17,2,1,9
12,5,3,9
17,2,1,7
17,2,1,6
12,5,3,0
12,5,3,1
12,5,3,2
12,5,3,3
12,5,3,4
12,5,3,5
12,5,3,6
12,5,3,7
12,5,3,8
17,2,1,8
18,4,3,2
18,4,3,3
18,4,3,4
18,4,3,5
18,4,3,6
18,4,3,7
18,4,3,8
18,2,1,10
18,2,1,9
18,2,1,8
12,16,1,3
18,2,1,6
18,2,1,5
18,2,1,4
18,2,1,3
18,2,1,2
18,2,1,1
18,2,1,0
18,4,3,9
18,4,3,10
17,2,0,7
18,2,1,7
18,2,3,10
18,2,3,9
18,2,3,8
18,2,3,7
18,2,3,6
18,2,3,5
18,2,3,4
18,2,3,3
18,2,3,2
18,2,3,1
18,4,3,1
12,16,1,4
12,16,1,5
12,16,1,6
12,16,1,7
12,16,1,8
12,16,1,9
12,16,1,10
17,2,0,10
17,2,0,9
17,2,0,8
18,4,3,0
18,2,3,0
13,7,3,8
13,7,3,7
13,7,3,6
13,4,1,0
13,4,1,1
13,4,1,2
13,4,1,3
13,4,1,4
13,4,1,5
13,4,1,6
17,15,0,3
13,4,1,8
13,4,1,9
13,4,1,10
13,7,3,5
13,7,3,4
13,7,3,3
13,7,3,2
13,7,3,1
13,7,3,0
18,9,3,9
13,4,1,7
13,7,3,9
17,9,3,0
17,9,3,1
17,9,3,2
17,9,3,3
17,9,3,4
17,9,3,5
17,9,3,6
17,9,3,7
13,4,0,0
17,9,3,10
13,4,0,2
13,4,0,3
13,4,0,4
13,4,0,5
13,4,0,6
13,4,0,7
13,4,0,8
13,4,0,9
13,4,0,10
17,9,3,8
17,9,3,9
13,4,0,1
13,7,1,6
13,7,1,5
13,7,1,4
13,7,1,3
13,7,1,2
13,7,1,1
13,7,1,0
11,9,0,0
11,9,0,1
11,9,0,2
18,9,3,8
11,9,0,4
11,9,0,5
11,9,0,6
11,9,0,7
11,9,0,8
11,9,0,9
11,9,0,10
13,7,0,10
13,7,0,9
13,7,0,8
13,7,0,7
11,9,0,3
18,9,3,7
18,9,3,6
18,9,3,5
18,9,3,4
18,9,3,3
18,9,3,2
18,9,3,1
18,9,3,0
13,4,3,0
13,4,3,1
13,7,1,7
13,4,3,3
13,4,3,4
13,4,3,5
13,4,3,6
13,4,3,7
13,4,3,8
13,4,3,9
13,4,3,10
13,7,1,10
13,7,1,9
13,7,1,8
13,4,3,2
11,7,1,6
11,7,1,7
11,7,1,8
11,7,1,9
11,7,1,10
13,16,3,5
13,16,3,6
13,16,3,7
13,16,3,8
13,16,3,9
13,7,3,10
18,7,3,0
18,7,3,1
18,7,3,2
12,9,3,0
12,9,3,1
12,9,3,2
12,9,3,3
12,9,3,4
12,9,3,5
12,9,3,6
13,16,3,10
11,7,0,0
11,7,0,1
11,7,0,2
11,7,0,3
11,7,0,4
11,7,0,5
11,7,0,6
11,7,0,7
11,7,0,8
11,7,0,9
11,7,1,5
17,15,0,2
17,15,0,1
17,15,0,0
13,16,3,2
13,16,3,3
13,16,3,4
11,7,1,0
11,7,1,1
11,7,1,2
11,7,1,3
11,7,1,4
11,7,0,10
12,10,3,9
17,9,0,2
17,9,0,3
17,9,0,4
17,9,0,5
17,9,0,6
17,9,0,7
17,9,0,8
17,9,0,9
17,9,0,10
11,7,3,0
17,9,1,1
17,9,1,2
17,9,1,3
17,9,1,4
17,9,1,5
17,9,1,6
17,9,1,7
17,9,1,8
17,9,1,9
17,9,1,10
18,9,3,10
17,9,1,0
11,7,3,1
11,7,3,2
11,7,3,3
11,7,3,4
11,7,3,5
11,7,3,6
11,7,3,7
11,7,3,8
11,7,3,9
11,7,3,10
17,9,0,0
12,9,3,8
12,9,3,9
12,9,3,10
18,7,3,3
18,7,3,4
18,7,3,5
18,7,3,6
18,7,3,7
18,7,3,8
18,7,3,9
18,7,3,10
12,9,3,7
13,5,3,2
13,5,3,3
13,5,3,4
11,10,1,0
11,10,1,1
11,10,1,2
11,10,1,3
11,10,1,4
11,10,1,5
11,10,1,6
11,9,1,0
11,10,1,8
11,10,1,9
11,10,1,10
13,5,3,5
13,5,3,6
13,5,3,7
13,5,3,8
13,5,3,9
13,5,3,10
17,10,3,1
11,10,1,7
18,9,0,2
18,9,0,1
18,9,0,0
12,10,0,0
12,10,0,1
12,10,0,2
12,10,0,3
12,10,0,4
12,10,0,5
11,10,0,0
13,5,3,1
11,10,0,2
11,10,0,3
11,10,0,4
11,10,0,5
11,10,0,6
11,10,0,7
11,10,0,8
11,10,0,9
11,10,0,10
17,10,3,0
13,5,3,0
11,10,0,1
12,10,0,10
12,10,1,0
12,10,1,1
12,10,1,2
12,10,1,3
12,10,1,4
12,10,1,5
12,10,1,6
12,10,1,7
12,10,1,8
17,10,3,2
12,10,1,10
12,10,3,0
12,10,3,1
12,10,3,2
12,10,3,3
12,10,3,4
12,10,3,5
12,10,3,6
12,10,3,7
12,10,3,8
18,15,3,9
12,10,1,9
17,10,3,3
17,10,3,4
17,10,3,5
17,10,3,6
17,10,3,7
17,10,3,8
17,10,3,9
17,10,3,10
12,10,0,6
12,10,0,7
11,10,3,10
12,10,0,9
11,10,3,0
11,10,3,1
11,10,3,2
11,10,3,3
11,10,3,4
11,10,3,5
11,10,3,6
11,10,3,7
11,10,3,8
11,10,3,9
12,10,0,8
18,9,1,4
18,9,1,3
18,9,1,2
11,9,3,0
11,9,3,1
11,9,3,2
11,9,3,3
11,9,3,4
11,9,3,5
11,9,3,6
18,9,0,3
11,9,3,8
11,9,3,9
11,9,3,10
18,9,1,1
18,9,1,0
17,10,0,0
17,10,0,1
17,10,0,2
17,10,0,3
17,10,0,4
11,9,3,7
11,9,1,1
11,9,1,2
11,9,1,3
11,9,1,4
11,9,1,5
11,9,1,6
11,9,1,7
11,9,1,8
11,9,1,9
11,9,1,10
18,9,1,5
13,7,0,5
13,7,0,4
13,7,0,3
13,7,0,2
13,7,0,1
13,7,0,0
18,9,1,10
18,9,1,9
18,9,1,8
18,9,1,7
18,9,1,6
13,7,0,6
13,5,0,8
13,5,0,9
13,5,0,10
17,10,1,6
17,10,1,7
17,10,1,8
17,10,1,9
17,10,1,10
18,9,0,6
13,5,1,0
17,10,0,5
13,5,1,2
13,5,1,3
13,5,1,4
13,5,1,5
13,5,1,6
13,5,1,7
13,5,1,8
13,5,1,9
13,5,1,10
18,9,0,5
18,9,0,4
13,5,1,1
17,10,0,6
17,10,0,7
17,10,0,8
17,10,0,9
17,10,0,10
18,9,0,10
18,9,0,9
18,9,0,8
18,9,0,7
17,10,1,0
13,5,0,7
17,10,1,2
17,10,1,3
17,10,1,4
17,10,1,5
13,5,0,0
13,5,0,1
13,5,0,2
13,5,0,3
13,5,0,4
13,5,0,5
13,5,0,6
17,10,1,1
18,10,1,1
18,10,1,2
18,7,1,2
17,15,3,0
18,7,1,3
18,7,1,4
11,16,1,10
11,16,1,9
11,16,1,8
17,15,3,1
17,15,3,2
17,15,3,3
17,15,3,4
17,15,3,5
17,15,3,6
11,16,3,1
11,16,1,6
11,5,3,10
11,5,3,9
11,5,3,8
11,5,3,7
11,5,3,6
11,5,3,5
17,15,3,7
11,5,3,3
11,5,3,2
11,5,3,1
11,5,3,0
11,16,1,7
17,15,3,10
17,15,3,9
17,15,3,8
11,5,3,4
11,5,1,10
11,5,1,9
11,5,1,8
11,5,1,7
11,5,1,6
11,5,1,5
11,5,1,4
18,10,1,0
11,5,1,2
11,5,1,1
11,5,1,0
13,2,1,3
13,2,1,2
13,2,1,1
13,2,1,0
11,16,3,0
11,5,1,3
12,9,1,3
12,9,1,4
12,9,1,5
12,9,1,6
12,9,1,7
12,9,1,8
18,7,1,1
13,2,1,4
18,10,0,10
18,10,0,9
13,2,1,10
13,2,1,9
13,2,1,8
13,2,1,7
13,2,1,6
13,2,1,5
18,7,1,0
13,2,3,10
13,2,3,9
13,2,3,8
13,2,3,7
13,2,3,6
17,9,0,1
13,2,3,5
11,16,1,5
13,2,3,3
13,2,3,2
13,2,3,1
13,2,3,0
18,10,3,3
18,10,3,4
18,10,3,5
18,10,3,6
13,2,3,4
18,7,1,10
18,7,1,9
18,7,1,8
12,9,0,10
12,9,0,9
12,9,0,8
12,9,0,7
18,10,3,2
12,9,0,5
12,9,0,4
12,9,0,3
12,9,0,2
12,9,0,1
12,9,0,0
18,10,3,0
18,10,3,1
12,9,0,6
18,10,3,9
18,10,3,10
18,7,1,7
18,7,1,6
18,7,1,5
11,16,1,0
11,16,1,1
18,10,3,7
18,10,1,7
18,10,1,6
18,10,1,5
18,10,1,4
18,10,1,3
11,16,1,2
11,16,1,3
11,16,1,4
18,10,1,8
11,16,0,0
12,9,1,0
12,9,1,1
12,9,1,2
18,10,1,10
18,10,1,9
11,16,0,1
18,10,3,8
11,16,0,3
11,16,0,4
11,16,0,5
11,16,0,6
11,16,0,7
11,16,0,8
11,16,0,9
11,16,0,10
11,16,0,2
18,7,0,7
12,9,1,10
12,9,1,9
17,15,1,0
17,15,1,1
17,15,1,2
13,2,0,10
17,15,1,3
17,15,1,4
17,15,1,5
17,15,1,6
17,15,1,7
17,15,1,8
13,2,0,9
17,16,0,6
17,15,1,10
18,10,0,0
18,10,0,1
11,15,3,0
11,15,3,1
13,2,0,8
18,7,0,9
17,16,0,10
17,16,1,0
17,16,1,1
17,16,1,2
17,16,1,3
17,16,0,9
17,16,0,8
17,16,0,7
17,15,1,9
11,15,1,2
11,15,1,3
11,15,1,4
11,15,1,0
17,15,0,9
18,7,0,8
17,15,0,8
17,15,0,7
17,15,0,6
17,15,0,5
17,15,0,4
11,15,0,10
11,15,0,9
11,15,0,8
11,15,0,0
11,15,0,6
11,15,0,5
11,15,0,4
11,15,0,3
11,15,1,5
11,15,1,6
11,15,1,7
11,15,1,8
11,15,1,9
11,15,1,10
17,15,0,10
13,16,3,1
13,16,3,0
11,15,0,2
11,15,0,1
11,15,0,7
11,16,3,5
11,16,3,4
11,15,3,7
11,5,0,10
11,15,3,9
11,16,3,3
11,16,3,2
11,5,0,0
11,5,0,1
11,5,0,2
11,5,0,3
11,15,3,10
18,10,0,2
11,16,3,6
18,10,0,4
18,10,0,5
18,10,0,6
18,10,0,7
18,10,0,8
11,5,0,4
11,5,0,5
17,16,1,4
11,5,0,6
11,5,0,7
11,5,0,8
11,5,0,9
11,15,1,1
18,10,0,3
11,15,3,8
17,16,0,1
17,16,0,0
18,7,0,10
11,15,3,2
11,15,3,3
11,15,3,4
11,15,3,5
11,16,3,10
11,16,3,9
17,16,0,5
17,16,0,2
17,16,0,3
11,16,3,8
11,15,3,6
17,16,0,4
11,16,3,7
