p0,p1,p2,p3
15,8,0,7
15,8,0,11
15,8,1,0
15,8,1,1
15,8,1,2
15,8,1,6
15,8,1,7
15,8,1,11
15,7,14,2
15,7,14,6
15,7,14,7
15,7,14,11
15,8,0,0
15,8,0,1
15,8,0,2
15,8,0,6
15,9,3,7
15,9,3,11
15,9,6,0
15,9,6,1
15,9,6,2
15,9,6,6
15,9,6,7
15,9,6,11
15,9,1,2
15,9,1,6
15,9,1,7
15,9,1,11
15,9,3,0
15,9,3,1
15,9,3,2
15,9,3,6
15,9,0,0
15,9,0,1
15,9,0,2
15,9,0,6
15,9,0,7
15,9,0,11
15,9,1,0
15,9,1,1
15,8,8,7
15,8,8,11
15,8,14,0
15,8,14,1
15,8,14,2
15,8,14,6
15,8,14,7
15,8,14,11
15,10,3,0
15,10,3,1
15,10,3,2
15,10,3,6
15,10,3,7
15,10,3,11
15,10,6,0
15,10,6,1
15,10,0,7
15,10,0,11
15,10,1,0
15,10,1,1
15,10,1,2
15,10,1,6
15,10,1,7
15,10,1,11
15,9,14,2
15,9,14,6
15,9,14,7
15,9,14,11
15,10,0,0
15,10,0,1
15,10,0,2
15,10,0,6
15,9,8,0
15,9,8,1
15,9,8,2
15,9,8,6
15,9,8,7
15,9,8,11
15,9,14,0
15,9,14,1
15,11,1,2
15,11,1,6
15,11,1,7
15,11,1,11
15,11,3,0
15,11,3,1
15,11,3,2
15,11,3,6
15,11,0,0
15,11,0,1
15,11,0,2
15,11,0,6
15,11,0,7
15,11,0,11
15,11,1,0
15,11,1,1
15,10,8,7
15,10,8,11
15,10,14,0
15,10,14,1
15,10,14,2
15,10,14,6
15,10,14,7
15,10,14,11
15,10,6,2
15,10,6,6
15,10,6,7
15,10,6,11
15,10,8,0
15,10,8,1
15,10,8,2
15,10,8,6
15,12,0,7
15,12,0,11
15,12,1,0
15,12,1,1
15,12,1,2
15,12,1,6
15,12,1,7
15,12,1,11
15,11,14,2
15,11,14,6
15,11,14,7
15,11,14,11
15,12,0,0
15,12,0,1
15,12,0,2
15,12,0,6
15,11,8,0
15,11,8,1
15,11,8,2
15,11,8,6
15,11,8,7
15,11,8,11
15,11,14,0
15,11,14,1
15,11,3,7
15,11,3,11
15,11,6,0
15,11,6,1
15,11,6,2
15,11,6,6
15,11,6,7
15,11,6,11
15,13,0,0
15,13,0,1
15,13,0,2
15,13,0,6
15,13,0,7
15,13,0,11
15,13,1,0
15,13,1,1
15,12,8,7
15,12,8,11
15,12,14,0
15,12,14,1
15,12,14,2
15,12,14,6
15,12,14,7
15,12,14,11
15,12,6,2
15,12,6,6
15,12,6,7
15,12,6,11
15,12,8,0
15,12,8,1
15,12,8,2
15,12,8,6
15,12,3,0
15,12,3,1
15,12,3,2
15,12,3,6
15,12,3,7
15,12,3,11
15,12,6,0
15,12,6,1
15,13,14,2
15,13,14,6
15,13,14,7
15,13,14,11
15,14,0,0
15,14,0,1
15,14,0,2
15,14,0,6
15,13,8,0
15,13,8,1
15,13,8,2
15,13,8,6
15,13,8,7
15,13,8,11
15,13,14,0
15,13,14,1
15,13,3,7
15,13,3,11
15,13,6,0
15,13,6,1
15,13,6,2
15,13,6,6
15,13,6,7
15,13,6,11
15,13,1,2
15,13,1,6
15,13,1,7
15,13,1,11
15,13,3,0
15,13,3,1
15,13,3,2
15,13,3,6
15,14,8,7
15,14,8,11
15,14,14,0
15,14,14,1
15,14,14,2
15,14,14,6
15,14,14,7
15,14,14,11
15,14,6,2
15,14,6,6
15,14,6,7
15,14,6,11
15,14,8,0
15,14,8,1
15,14,8,2
15,14,8,6
15,14,3,0
15,14,3,1
15,14,3,2
15,14,3,6
15,14,3,7
15,14,3,11
15,14,6,0
15,14,6,1
15,14,0,7
15,14,0,11
15,14,1,0
15,14,1,1
15,14,1,2
15,14,1,6
15,14,1,7
15,14,1,11
15,15,8,0
15,15,8,1
15,15,8,2
15,15,8,6
15,15,8,7
15,15,8,11
15,15,14,0
15,15,14,1
15,15,3,7
15,15,3,11
15,15,6,0
15,15,6,1
15,15,6,2
15,15,6,6
15,15,6,7
15,15,6,11
15,15,1,2
15,15,1,6
15,15,1,7
15,15,1,11
15,15,3,0
15,15,3,1
15,15,3,2
15,15,3,6
15,15,0,0
15,15,0,1
15,15,0,2
15,15,0,6
15,15,0,7
15,15,0,11
15,15,1,0
15,15,1,1
15,16,6,2
15,16,6,6
15,16,6,7
15,16,6,11
15,16,8,0
15,16,8,1
15,16,8,2
15,16,8,6
15,16,3,0
15,16,3,1
15,16,3,2
15,16,3,6
15,16,3,7
15,16,3,11
15,16,6,0
15,16,6,1
15,16,0,7
15,16,0,11
15,16,1,0
15,16,1,1
15,16,1,2
15,16,1,6
15,16,1,7
15,16,1,11
15,15,14,2
15,15,14,6
15,15,14,7
15,15,14,11
15,16,0,0
15,16,0,1
15,16,0,2
15,16,0,6
15,17,3,7
15,17,3,11
15,17,6,0
15,17,6,1
15,17,6,2
15,17,6,6
15,17,6,7
15,17,6,11
15,17,1,2
15,17,1,6
15,17,1,7
15,17,1,11
15,17,3,0
15,17,3,1
15,17,3,2
15,17,3,6
15,17,0,0
15,17,0,1
15,17,0,2
15,17,0,6
15,17,0,7
15,17,0,11
15,17,1,0
15,17,1,1
15,16,8,7
15,16,8,11
15,16,14,0
15,16,14,1
15,16,14,2
15,16,14,6
15,16,14,7
15,16,14,11
15,18,3,0
15,18,3,1
15,18,3,2
15,18,3,6
15,18,3,7
15,18,3,11
15,18,6,0
15,18,6,1
15,18,0,7
15,18,0,11
15,18,1,0
15,18,1,1
15,18,1,2
15,18,1,6
15,18,1,7
15,18,1,11
15,17,14,2
15,17,14,6
15,17,14,7
15,17,14,11
15,18,0,0
15,18,0,1
15,18,0,2
15,18,0,6
15,17,8,0
15,17,8,1
15,17,8,2
15,17,8,6
15,17,8,7
15,17,8,11
15,17,14,0
15,17,14,1
16,0,1,2
16,0,1,6
16,0,1,7
16,0,1,11
16,0,3,0
16,0,3,1
16,0,3,2
16,0,3,6
16,0,0,0
16,0,0,1
16,0,0,2
16,0,0,6
16,0,0,7
16,0,0,11
16,0,1,0
16,0,1,1
15,18,8,7
15,18,8,11
15,18,14,0
15,18,14,1
15,18,14,2
15,18,14,6
15,18,14,7
15,18,14,11
15,18,6,2
15,18,6,6
15,18,6,7
15,18,6,11
15,18,8,0
15,18,8,1
15,18,8,2
15,18,8,6
16,1,0,7
16,1,0,11
16,1,1,0
16,1,1,1
16,1,1,2
16,1,1,6
16,1,1,7
16,1,1,11
16,0,14,2
16,0,14,6
16,0,14,7
16,0,14,11
16,1,0,0
16,1,0,1
16,1,0,2
16,1,0,6
16,0,8,0
16,0,8,1
16,0,8,2
16,0,8,6
16,0,8,7
16,0,8,11
16,0,14,0
16,0,14,1
16,0,3,7
16,0,3,11
16,0,6,0
16,0,6,1
16,0,6,2
16,0,6,6
16,0,6,7
16,0,6,11
16,2,0,0
16,2,0,1
16,2,0,2
16,2,0,6
16,2,0,7
16,2,0,11
16,2,1,0
16,2,1,1
16,1,8,7
16,1,8,11
16,1,14,0
16,1,14,1
16,1,14,2
16,1,14,6
16,1,14,7
16,1,14,11
16,1,6,2
16,1,6,6
16,1,6,7
16,1,6,11
16,1,8,0
16,1,8,1
16,1,8,2
16,1,8,6
16,1,3,0
16,1,3,1
16,1,3,2
16,1,3,6
16,1,3,7
16,1,3,11
16,1,6,0
16,1,6,1
16,2,14,2
16,2,14,6
16,2,14,7
16,2,14,11
16,3,0,0
16,3,0,1
16,3,0,2
16,3,0,6
16,2,8,0
16,2,8,1
16,2,8,2
16,2,8,6
16,2,8,7
16,2,8,11
16,2,14,0
16,2,14,1
16,2,3,7
16,2,3,11
16,2,6,0
16,2,6,1
16,2,6,2
16,2,6,6
16,2,6,7
16,2,6,11
16,2,1,2
16,2,1,6
16,2,1,7
16,2,1,11
16,2,3,0
16,2,3,1
16,2,3,2
16,2,3,6
16,3,8,7
16,3,8,11
16,3,14,0
16,3,14,1
16,3,14,2
16,3,14,6
16,3,14,7
16,3,14,11
16,3,6,2
16,3,6,6
16,3,6,7
16,3,6,11
16,3,8,0
16,3,8,1
16,3,8,2
16,3,8,6
16,3,3,0
16,3,3,1
16,3,3,2
16,3,3,6
16,3,3,7
16,3,3,11
16,3,6,0
16,3,6,1
16,3,0,7
16,3,0,11
16,3,1,0
16,3,1,1
16,3,1,2
16,3,1,6
16,3,1,7
16,3,1,11
16,4,8,0
16,4,8,1
16,4,8,2
16,4,8,6
16,4,8,7
16,4,8,11
16,4,14,0
16,4,14,1
16,4,3,7
16,4,3,11
16,4,6,0
16,4,6,1
16,4,6,2
16,4,6,6
16,4,6,7
16,4,6,11
16,4,1,2
16,4,1,6
16,4,1,7
16,4,1,11
16,4,3,0
16,4,3,1
16,4,3,2
16,4,3,6
16,4,0,0
16,4,0,1
16,4,0,2
16,4,0,6
16,4,0,7
16,4,0,11
16,4,1,0
16,4,1,1
16,5,6,2
16,5,6,6
16,5,6,7
16,5,6,11
16,5,8,0
16,5,8,1
16,5,8,2
16,5,8,6
16,5,3,0
16,5,3,1
16,5,3,2
16,5,3,6
16,5,3,7
16,5,3,11
16,5,6,0
16,5,6,1
16,5,0,7
16,5,0,11
16,5,1,0
16,5,1,1
16,5,1,2
16,5,1,6
16,5,1,7
16,5,1,11
16,4,14,2
16,4,14,6
16,4,14,7
16,4,14,11
16,5,0,0
16,5,0,1
16,5,0,2
16,5,0,6
16,6,3,7
16,6,3,11
16,6,6,0
16,6,6,1
16,6,6,2
16,6,6,6
16,6,6,7
16,6,6,11
16,6,1,2
16,6,1,6
16,6,1,7
16,6,1,11
16,6,3,0
16,6,3,1
16,6,3,2
16,6,3,6
16,6,0,0
16,6,0,1
16,6,0,2
16,6,0,6
16,6,0,7
16,6,0,11
16,6,1,0
16,6,1,1
16,5,8,7
16,5,8,11
16,5,14,0
16,5,14,1
16,5,14,2
16,5,14,6
16,5,14,7
16,5,14,11
16,7,3,0
16,7,3,1
16,7,3,2
16,7,3,6
16,7,3,7
16,7,3,11
16,7,6,0
16,7,6,1
16,7,0,7
16,7,0,11
16,7,1,0
16,7,1,1
16,7,1,2
16,7,1,6
16,7,1,7
16,7,1,11
16,6,14,2
16,6,14,6
16,6,14,7
16,6,14,11
16,7,0,0
16,7,0,1
16,7,0,2
16,7,0,6
16,6,8,0
16,6,8,1
16,6,8,2
16,6,8,6
16,6,8,7
16,6,8,11
16,6,14,0
16,6,14,1
16,8,1,2
16,8,1,6
16,8,1,7
16,8,1,11
16,8,3,0
16,8,3,1
16,8,3,2
16,8,3,6
16,8,0,0
16,8,0,1
16,8,0,2
16,8,0,6
16,8,0,7
16,8,0,11
16,8,1,0
16,8,1,1
16,7,8,7
16,7,8,11
16,7,14,0
16,7,14,1
16,7,14,2
16,7,14,6
16,7,14,7
16,7,14,11
16,7,6,2
16,7,6,6
16,7,6,7
16,7,6,11
16,7,8,0
16,7,8,1
16,7,8,2
16,7,8,6
16,9,0,7
16,9,0,11
16,9,1,0
16,9,1,1
16,9,1,2
16,9,1,6
16,9,1,7
16,9,1,11
16,8,14,2
16,8,14,6
16,8,14,7
16,8,14,11
16,9,0,0
16,9,0,1
16,9,0,2
16,9,0,6
16,8,8,0
16,8,8,1
16,8,8,2
16,8,8,6
16,8,8,7
16,8,8,11
16,8,14,0
16,8,14,1
16,8,3,7
16,8,3,11
16,8,6,0
16,8,6,1
16,8,6,2
16,8,6,6
16,8,6,7
16,8,6,11
16,10,0,0
16,10,0,1
16,10,0,2
16,10,0,6
16,10,0,7
16,10,0,11
16,10,1,0
16,10,1,1
16,9,8,7
16,9,8,11
16,9,14,0
16,9,14,1
16,9,14,2
16,9,14,6
16,9,14,7
16,9,14,11
16,9,6,2
16,9,6,6
16,9,6,7
16,9,6,11
16,9,8,0
16,9,8,1
16,9,8,2
16,9,8,6
16,9,3,0
16,9,3,1
16,9,3,2
16,9,3,6
16,9,3,7
16,9,3,11
16,9,6,0
16,9,6,1
16,10,14,2
16,10,14,6
16,10,14,7
16,10,14,11
16,11,0,0
16,11,0,1
16,11,0,2
16,11,0,6
16,10,8,0
16,10,8,1
16,10,8,2
